Location,Latitude,Longitude
"Sultanpur, Sitapur, Rae Bareli, Bara Banki, Faizabad, Gorakhpur, Basti, Kushinagar, Bahraich, Gonda, Shravasti districts (Uttar Pradesh province)",27.5705152,81.59766719999999
"Bhopal, Hoshangabad, Seoni, Narsinghpur, Jabalpur districts (Madhya Pradesh province), Uttar Pradesh, Assam provinces",23.1641479,77.4689423
"Orissa, Andhra Pradesh, West Bengal provinces",20.2375561,84.2700179
Andhra Pradesh province,15.9128998,79.7399875
"Adilabad, East Godavari, Guntur, Karimnagar, Khammam, Krishna, Nalgonda, Nizamabad, Prakasam, Vishakhapatnam, Warangal, West Godavari districts (Andhra Pradesh province)",17.6868159,83.2184815
"Dhemaji, Tinsukia, Nagaon, Golaghat, Jorhat, Kamrup, Karimganj, Lakhimpur, Morigaon, Sibsaga, Bongaigaon, Kokrajhar districts (Assam province)",27.529131,95.6457951
"Shonbeh ,Kaki villages (Dashty district, Bushehr province), Baghan,Tasouj villages (Shiraz district, Fars province)",28.3946846,51.7630384
"Khash, Saravan districts (Sistan-o baluchestan province)",27.8512758,61.7936738
"Borazjan city (Dashtestan district, Bushehr province)",29.2706967,51.216728
"Nassriya district (Thi-Qar province), Diwaniya district (Qadissiya province), Hilla district (Babil province), Baghdad province",33.315241,44.3660671
"Central District, Haifa, Jerusalem, Northern, Southern District, Tel Aviv provinces",32.0852999,34.78176759999999
" Olbia, Arzachena cities (Sassari district, Sardegna province)",41.0800766,9.3892736
Kosigayasi district (Saitama province),35.8616486,139.6454782
Tookyoo province,35.6764225,139.650027
Hokkaidoo province,43.2203266,142.8634737
Hyogo province,34.8579518,134.5453787
Kagosima province,31.5968539,130.5571392
Okinawa province,26.1201911,127.7025012
"Ehime, Kagawa, Kooti, Tokusima provinces (Shikoko Isl.), Hukuoka, Kagosima, Kumamoto, Miyazaki, Nagasaki, Ooita, Saga provinces (Kyushu Isl.), Oosaka, Kyooto provinces (Honshu Isl.), Kobe city (Hyoogo province) (Honshu Isl.)",32.8032164,130.7079369
" Marigat, Ngambo, Salabani villages (Baringo district, Rift Valley province)",0.4694721000000001,35.98327430000001
"Nairobi district (Nairobi province), Baringo, Keiyo, Marakwet, Nandi North, Nandi South, Trans Nzoia, Turkana, Uasin Gishu, West Pokot districts (Rift Valley province), Nyando, Kisumu districts (Nyanza province)",0.5527638000000001,35.3027226
"Taita Taveta district (Coast province), Makueni district (Eastern province), Kajiado, Laikipia, Narok districts (Rift Valley province)",-3.3160687,38.48499229999999
"Battambang, Banteay Meanchey, Kampong Cham, Prey Veng, Kandal, Siem Reap, Kratie, Kampong Thom, Otdar Meanchey, Stung Treng, Pursat, Kampong Chhnang, Ratanak Kiri, Preah Vihear, Svay Rieng, Phnom Penh, Takeo, Pailin, Kampot provinces",12.4651824,103.8911999
"Xay, Beng districts (Oudomxai province), Khop, Xienghone, Ngeun, Xayabury districts (Xaignabouli province), Bolikhanh, Paksane, Pakkading, Thaphabath districts (Bolikhamxai province), Nakai, Mahaxay, Nongbok, Xebangfay, Hinboon districts (Khammuan province), Pek, Kham, Thathom districts (Xiangkhouang province), Kasy, Feuang, Mad, Hom districts (Vientiane province)",18.3959485,103.1279039
"Salavan, Champasak, Attapu, Savannakhet, Xekong provinces",15.3443856,106.7175669
,,
"Tripoli, Az Zawia provinces",32.8872094,13.1913383
"Central, Eastern, Northern provinces",,
"Western, Central, Southern, Sabaragamuwa, North Western provinces",6.7395941,80.365865
"Central, Eastern, North Central, North Western, Northern, Sabaragamuwa, Southern, Uva, Western provinces",6.7395941,80.365865
"Analanjirofo, Atsimo Atsinanana, Atsinanana, Sava, Vatovavy Fitovinanay provinces",-23.2747822,47.2923893
"Beranimbo village (Ampatakamaeroreny municipality); Ikongo district (Vatpvavy Fitovinany region); Tsiraonomandidy distrci (Antananarivo province); Ikalamavony (Fianarantsoa province); Analamanga, Vakinankarata, Bongolava, Itasy, Amoron? I Mania, Haute Mahatsiatra, Vatovavy, Analanjirofo, Boeny, Betsiboka, Sofia, Alaotra Mangora, Sava, Diana",-20.5145128,47.2923893
"Chiapas, Oaxaca provinces",17.0731842,-96.7265889
"North of the capital Majuro, atolls/islands of Namu, Likiep and Mejit",7.066667,171.266667
"Kumanovo, Stip, Sveti Nikole, Strumica, Valandovo, Ohrid, Probistip, Kocani provinces",41.1230977,20.8016481
Bamako district (Bamako province),12.6392316,-8.0028892
"Diabaly area (Niono district, Segou province), Aguelhok, Tessalit areas (Tessalit district, Kidal province)",14.6859026,-6.021173399999999
"Kayin, Mon, Rakhine, Taninthayi, Ayeyawaddy province",11.8116,98.71923799999999
"Kalaw area (Tuanggyi district, Shan (S) province)",20.6176113,96.5623251
"KaMavota, KaMubukwana, KaMaxakeni boroughs (Cidade de Maputo district, Maputo province), Chigubo, Chibuto, Mandlakaze, Massangena, Chicualacuala, Guija, Chokwe, Bilene, Xai-Xai districts (Gaza province), Panda, Homoine, Govuro districts (Inhambane province), Milange, Gile, Nicoadala, Chinde, Namarroi, Maganja da Costa, Namacurra, Cidade de Quelimane, Morrumbala districts (Zambezia province), Cidade de Chimoio, Gondola, Sussundenga, Barue, Mossurize, Macossa districts (Manica province), Nhamatanda, Machanga, Muanza, Cidade de Beira, Chemba, Caia districts (Sofala province)",-25.060476,33.6958809
Cabo Delgado province,-12.3335474,39.3206241
"Rosso, Ouad Naga districts (Traza province), Moudjeria district (Tagant province), Akjoujt district (Inchiri province)",17.9644686,-15.5195954
Port Louis province,-20.1608912,57.5012222
"Mangochi, Nsanje, Phalombe districts (Southern Region province)",-15.7092038,35.6532848
"Kuala Lumpur, Pahang, Terengganu, Johor, Kelantan provinces",5.093634199999999,102.989615
Caprivi province,-17.8682455,23.5728501
Windhoek (Katutura area),-22.5211336,17.0598491
"Maradi, Agadez, Tillaberi, Dosso, Tahoua, Niamey, Zinder, Diffa provinces",13.5115963,2.1253854
"Diffa, Zinder provinces",13.8018124,8.98527
"Abia, Bauchi, Ebonyi, Edo, Gombe, Jigawa, Kano, Katsina, Kebbi, Zamfara provinces",6.3349695,8.1509261
"Atlantico Norte, Atlantico Sur provinces",,
,,
"Drenthe, Flevoland, Friesland, Gelderland, Groningen, Limburg, Noord-brabant, Noord-holland, Overijssel, Utrecht, Zeeland, Zuid-holland provinces",53.2193835,6.566501799999999
"Friesland, Groningen, Noord-brabant, Noord-holland, Zeeland, Zuid-holland provinces",52.5205869,4.788474
"Jhapa area (Mechi district, Eastern province), Morang, Sunsari areas (Koshi district, Eastern province), Saptari area (Sagarmatha district, Eastern province), Rautahat area (Narayani district, Central province)",26.6275522,87.1821709
"Wellington's Central Business Center, Paraparaumu, Wainuiomata, Porirua, Hutt Valley areas (Wellington province)",-41.2625754,174.9471014
"Canterbury, Wellington, Hawke's Bay, East Cape provinces",-39.6016597,176.5804473
"Auckland, Bay of Plenty, East Cape, Hawke's Bay, Northland, Taranaki, Waikato, Wanganui-manawatu, Wellington provinces (North Island)",-39.9330715,175.0286083
"Mashkhel area (Chagai district, Balochistan province), Washuk area (Kharan district, Balochistan province), Karachi Central District, Karachi East District, Karachi South District, Karachi West District districts (Sindh province)",24.8607343,67.0011364
"Awaran District, Chagai District, Gwadar District, Kech District, Khuzdar District, Panjgur District districts (Balochistan province)",25.817765,64.90595499999999
Awaran District district (Balochistan province),26.0982691,65.475736
"Punjab, Jammu and Kasjmir, North-West Frontier provinces",33.277839,75.34121789999999
"Bolan District, Jaffarabad District, Jhal Magsi District, Kalat District, Kech District, Khuzdar District, Lasbela District, Loralai District, Mastung District, Nasirabad District, Quetta District, Sibi District districts (Balochistan province), Chitral District (North-West Frontier province), Bahawalpur District, Chakwal District, Dera Ghazi Khan District, Gujranwala District, Jhang District, Kasur District, Khanewal District, Layyah District, Mandi Bahauddin District, Mianwali District, Muzaffargarh District, Narowal District, Rahim Yar Khan District, Rajanpur District, Sahiwal District, Sheikhupura District, Sialkot District, Toba Tek Singh District, Vehari District districts (Punjab province), Dadu District, Ghotki District, Hyderabad District, Jacobabad District, Khairpur District, Larkana District, Mirpur Khas District, Naushahro Feroze District, Nawabshah District, Shikarpur District, Sukkur District districts (Sindh province)",30.1799476,67.0941198
"Coclé, Veraguas, Los santos, Herrera provinces",8.400144899999999,-80.42152460000001
"Arequipa, Ayacucho, Ica provinces",-16.4090474,-71.53745099999999
"Arequipa district (Arequipa province), General Sanchez Cerro district (Moquagua province)",-16.2835065,-70.7168469
"Loreto, Arequipa, Cusco, Ancash, Huancavelica, Huanuco, Pasco provinces",-13.53195,-71.96746259999999
"Catigbian village (Bohol district, Region VII (Central Visayas) province), Cebu, Siquijor, Negros Oriental districts (Region VII (Central Visayas) province), Negros Occidental, Iloilo, Guimaras districts (Region VI (Western Visayas) province)",9.838544899999999,124.041865
"Olongapo City area (Zambales district, Region III (Central Luzon) province), Busuanga area (Palawan district, Region IV province)",14.8386303,120.2842023
"Region III (Central Luzon), Region VI (Western Visayas), Region VII (Central Visayas), Region VIII (Eastern Visayas) provinces",9.816875,124.0641419
"Region I (Ilocos region), Region II (Cagayan Valley), Region III (Central Luzon) provinces",16.9753758,121.8107079
"Mindoro Oriental district (Region IV (Southern Tagalog) province), Leyte district (Region VIII (Eastern Visayas) province), Zamboanga del Norte district (Region IX (Zamboanga Peninsula) province), Bukidnon, Lanao del Norte districts (Region X (Northern Mindanao) province), North Cotabato, South Cotabato districts (Region XII (Soccsksargen) province), Agusan del Norte district (Region XIII (Caraga) province), Maguindanao district (Autonomous region in Muslim Mindanao (ARMM) province), Region VII (Central Visayas), Region XI (Davao Region) provinces",8.154077,123.258793
"Ngercelong, Ngaraard, Ngardmau, Koror, Airai, Aimelick, Ngatpang, Ngiwal, Melekeok, Ngchesar, Ngeramlengu areas (Palau province)",7.4710994,134.5266466
"Dolnoslaskie, Kujawsko-Pomorskie, Lodzkie, Lubeiskie, Lubuskie, Malopolske, Mazowieckie, Opolskie, Podkarpackie, Podlaskie, Pomorskie, Slaskie, Swietokrzyskie, Warminsko-Mazurskie, Wielkopolskie, Zachodnio-Pomorskie provinces",52.2274612,15.2559103
"Podlaskie, Warminsko-Mazurskie provinces",53.0697159,22.9674639
"Lisboa, Santarém provinces",38.7222524,-9.1393366
"Aveiro, Viseu provinces (Caramulo)",40.5717838,-8.1706399
"Ciudad Del Este, Pte. Franco districts (Alto Parana province), San Cosme Y Damian district (Itapua province), Ayolas district (Misiones province), Cerrito, Gral. Jose E. Diaz, Paso De Patria, Mayor Martinez, Villa Franca, Villalvin districts (Neembucu province)",-27.3201981,-56.33207729999999
"Presidente Hayes, Boqueron, Alto Paraguay, San Pedro, Concepcion, Amambay, Canindeyu, Alto Parana, Itapua, Cordillera, Guaira, Neembucu, Paraguari, Caazapa, Caaguazu provinces",-25.6075546,-54.9611836
"Jib, Bir Nabala, Nabi Samuel villages (Al Quds (Jerusalem) province), Abu Qash village (Ramallah province), Jericho city (Ariha (Jericho) province), Masafer Yatta area (Al Khalil (Hebron) province), Tubas, Al Hadidiya cities (Tubas province), Gaza, Jabalya provinces",31.9037641,35.2034184
"Galati, Braila, Tulcea provinces",45.1716165,28.7914439
"Zeya district (Amurskaya Oblast province) ; Yevreyskaya A. Oblast, Khabarovskiy Kray province",50.5888431,135.0
Novomikhaylovskiy city (Krasnodarskiy Kray province),44.2567657,38.8554396
Chelyabinsk (Ural Region),55.1644419,61.4368431
"Riyad, Northern Frontier provinces",,
"Khartoum, Southern Darfur, Northern Darfur, Nile, Blue Nile, Southern Kordofan, Al Jazeera, Sennar, White Nile, Kassala, Northern Kordofan, Gadaref, Northern; Red Sea provinces",14.024307,35.3685679
"Fatick, Kaolack, Thies, Dakar provinces",14.716677,-17.4676861
Guadalcanal area,-9.577328399999999,160.1455805
"Guadalcanal, Gizo provinces",-9.577328399999999,160.1455805
"Blama Gbani community (Bo district, Southern province); Tiama community (Moyamba district, Southern province); Bompilia community (Bonthe district, Southern province); Rogbenk community (Port Loko district, Northern); Pujehun district (Southern province) ",8.1107597,-12.6216211
"Chinameca, San Joge, El Transito, San Rafael de Oriente districts (San Miguel province)",13.3793771,-88.35064679999999
"Shabelle Dhexe, Shabelle Hoose, Juba Dhexe, Juba Hoose, Gedo, Bay provinces",1.8669821,44.5501935
"Jowhar, Balcad districts (Shabelle Dhexe province)",2.3583953,45.3862889
" Bratislava, Nitra, Trnava provinces",48.1485965,17.1077477
"Blekinge Laen, Dalarnas Laen, Gaevleborgs Laen, Gotlands Laen, Hallands Laen, Jaemtlands Laen, Joenkoepings Laen, Kalmar Laen, Kronobergs Laen, Norrbottens Laen, Oerebro Laen, Oestergoetlands Laen, Skaane Laen, Soedermanlands Laen, Stockholms Laen, Uppsala Laen, Vaermlands Laen, Vaesterbottens Laen, Vaesternorrlands Laen, Vaestmanlands Laen, Vaestra Goetalands Laen provinces",56.89064940000001,14.5084523
"Lome commune, Maritime region, Region Centrale",6.1256261,1.2254183
Mae Sot district (Tak province),16.7751826,98.70407499999999
"Ang Thong, Chachoengsao, Chainat, Chanthaburi, Chian Rai, Nahkon Nayok, Nakhon Ratchasima, Nakhon Sawan, Pathum Thani, Prachinburi, Phangnga, Phetchaburi, Phichit, Phitsanulok, Phra Nakhon Si Ayudhya, Prachuap Khilikhan, Sa Kaeo, Sakon Nakhon, Si Saket, Surin, Tak, Ubon Ratchathani provinces",13.6384872,101.5304889
"Nakhon Si Thammarat, Songkhla, Narathiwat, Phatthalung, Trang provinces",7.582847199999999,99.99122539999999
"Alichur, Bulunkul, Karakul, Rangkul, Tokhtamish, Kuhnakurgan, Modiyon, Chechtube, Chichekdeh, Shaimok, Bashgunbez villages (Murgabskiy district, Badakhshoni Kuni province)",37.7230556,72.96
Sirnak province,37.43149652607814,42.52682334971259
Taiwan Sheng province,23.69781,120.960515
"Puli city (Name Unknown district, Taiwan Sheng province)",23.9932872,120.9646866
"Bailan village (Xinzhu Xian area, Taiwan Sheng province)",24.8138287,120.9674798
Taiwan Sheng province,23.69781,120.960515
Taiwan Sheng province,23.69781,120.960515
Kasese province,0.1698986,30.078078
"Hoima, Nebbi, Buliisa districts ",2.4778169,31.0851019
"Isingiro, Kamwenge, Kyenjojo, Mubende districts",0.6092923,30.6401231
Napak district,2.4265038,34.3310364
Odes'ka province,46.484583,30.7326
"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, New York, New Jersey, Pennsylvania, Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut, Alabama, Arkansas, Delaware, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, South Carolina, Tennessee, Virginia, West Virginia provinces",39.011902,-98.4842465
"North Cotabato, South Cotabato districts (Region XII (Soccsksargen) province), Autonomous region in Muslim Mindanao (ARMM), Region X (Northern Mindanao), Region XI (Davao Region), Region XIII (Caraga) provinces",8.496129999999999,123.3034062
"Antique, Negros Occidental districts (Region VI (Western Visayas) province), Cebu (Region VII (Central Visayas) province), Biliran, Leyte, Southern Leyte districts (Region VIII (Eastern Visayas) province), Agusan del Norte, Dinagat, Surigao del Norte districts (Region XIII (Caraga) province)",10.247656,122.9888319
"Bastiglia, Carpi, Medolla, Mirandoli cities (Modena district, Emilia-romagna province), Genova, La Spezia districts (Liguria province), Pisa, Volterra cities (Pisa district, Toscana province), Bologna district (Emilia-romagna province)",44.1024504,9.824082599999999
"Ponsacco, San Miniato towns (Pisa district, Toscane province); Roma, Ostie, Fiumicino towns (Roma district, Lazio province), Noto town (Siracusa district, Sicila province), Catania, Messina districts (Sicilia province), Monasterace town (Reggio Calabria district, Calabria province), Frosinone district (Lazio province).",36.8924433,15.0651945
"Madre de Dios, Cusco, Puno, Apurimac, Pasco provinces",-13.53195,-71.96746259999999
"Uttar Pradesh, Jammu and Kashmir, Uttarakhand, Delhi provinces",30.066753,79.01929969999999
"Bastak city (Bandar-elengeh district, Hormozgan province)",26.5671553,54.8935305
"Casablanca district (Grand Casablanca province), Rabat district (Rabat-Salé-Zemmour province)",33.5731104,-7.589843399999999
"Dolnoslaskie, Kujawsko-Pomorskie, Lodzkie, Lubeiskie, Lubuskie, Malopolske, Mazowieckie, Opolskie, Podkarpackie, Podlaskie, Pomorskie, Slaskie, Swietokrzyskie, Warminsko-Mazurskie, Wielkopolskie, Zachodnio-Pomorskie provinces",52.2274612,15.2559103
Porto province,41.1579438,-8.629105299999999
"Arrondissement du vent, Arrondissement sous le vent provinces",,
